step,msd_global,n_round,n_elongated
0,0.0,1000,0
100,16.69371924139194,1000,0
200,22.827292577186896,982,18
300,26.10472221213188,969,31
400,33.26765139370378,962,38
500,34.54610752898699,945,55
600,37.771424617652926,923,77
700,43.20016670756421,907,93
800,49.433186646103835,885,115
900,54.472376729175295,858,142
1000,65.71551795556961,838,162
1100,77.45664710737134,817,183
1200,87.21105987216029,794,206
1300,99.76309037929587,778,222
1400,116.86368201283915,756,244
1500,134.96268013930805,743,257
1600,161.7115887145705,742,258
1700,174.00314696305742,734,266
1800,187.70740830586894,731,269
1900,204.8465045352741,714,286
2000,222.07277239845712,706,294
2100,238.43741816310649,682,318
2200,248.90924803598878,676,324
2300,267.6099047999519,682,318
2400,293.39021704369867,692,308
2500,318.52671874588975,699,301
2600,343.48792908410286,696,304
2700,371.842690103102,696,304
2800,392.43860632300016,699,301
2900,408.547980107174,706,294
3000,424.06612601122487,710,290
3100,447.8278199027978,705,295
3200,472.6945838420172,712,288
3300,498.02824707081015,713,287
3400,520.5948302270173,720,280
3500,531.14298928068,720,280
3600,544.3310614986812,714,286
3700,579.6519351177633,706,294
3800,613.3095454534891,708,292
3900,650.0118540237569,692,308
4000,680.3129396603397,684,316
4100,709.998933248627,674,326
4200,738.932579648583,668,332
4300,775.0227842977906,657,343
4400,807.5348754914321,658,342
4500,846.2975528122446,662,338
4600,884.1816304857365,665,335
4700,893.9783532199418,651,349
4800,896.0052878028771,653,347
4900,923.9825343815814,640,360
5000,956.5507206948602,630,370
5100,991.1033519607074,619,381
5200,1030.8609212197082,608,392
5300,1089.1277097736727,591,409
5400,1149.6362632710993,569,431
5500,1207.9909578578122,555,445
5600,1263.208021037524,538,462
5700,1315.8993208021523,527,473
5800,1377.8618130958114,527,473
5900,1421.1608286845815,532,468
6000,1500.837462764307,527,473
6100,1590.7213561111903,525,475
6200,1658.3555121998068,520,480
6300,1729.53844841966,510,490
6400,1804.444896042053,490,510
6500,1909.2347490987559,482,518
6600,2019.6246005561986,476,524
6700,2150.2520891853374,475,525
6800,2281.211726574577,471,529
6900,2421.1663945358014,471,529
7000,2575.793552017479,464,536
7100,2706.0127938918667,461,539
7200,2830.6184532149523,466,534
7300,2939.189022863869,465,535
7400,3064.4462353805216,471,529
7500,3214.242079909648,468,532
7600,3362.191576125144,463,537
7700,3541.5111379871955,465,535
7800,3693.7434890863246,467,533
7900,3879.144046013512,457,543
8000,4082.870683867326,441,559
8100,4253.982574265097,430,570
8200,4464.149777586887,424,576
8300,4702.430392648541,418,582
8400,4970.960335997749,412,588
8500,5198.010262327079,408,592
8600,5394.040611045804,397,603
8700,5615.466384795517,389,611
8800,5821.001165696084,388,612
8900,6041.548488490731,387,613
9000,6242.353300189347,388,612
9100,6489.869285236888,384,616
9200,6757.65943183489,381,619
9300,7080.40080113025,373,627
9400,7387.992127145042,362,638
9500,7723.663242921418,350,650
9600,8008.894157665712,346,654
9700,8347.017030438694,336,664
9800,8701.227837537175,328,672
9900,9027.127717353456,328,672
10000,9357.051296575737,319,681
10100,9695.05643449129,316,684
10200,9979.5089137514,303,697
10300,10342.634375397984,288,712
10400,10731.36250714424,285,715
10500,11094.523425620378,272,728
10600,11433.47757092398,262,738
10700,11882.501297769026,241,759
10800,12356.783345884522,226,774
10900,12806.528592595429,213,787
11000,13265.735004822513,188,812
11100,13738.414503387543,167,833
11200,14200.609346886371,157,843
11300,14677.625922943662,153,847
11400,15097.893789329537,146,854
11500,15561.144743646662,137,863
11600,16049.93711340877,124,876
11700,16566.769167403192,119,881
11800,17068.20455322054,109,891
11900,17635.721603578615,105,895
12000,18157.414128173812,108,892
12100,18802.054586387832,93,907
12200,19349.434066787333,83,917
12300,19978.128357362548,77,923
12400,20625.53469911696,74,926
12500,21256.831308496643,79,921
12600,21906.679740167885,78,922
12700,22517.981246199794,81,919
12800,23092.45416713617,82,918
12900,23698.32375709495,74,926
13000,24399.287067056783,80,920
13100,24939.5945646882,74,926
13200,25661.607133201433,66,934
13300,26385.952695277523,60,940
13400,27096.171120561772,53,947
13500,27844.982871697102,39,961
13600,28606.21401767881,32,968
13700,29405.39263215231,30,970
13800,30168.55980622382,21,979
13900,30875.526924140264,16,984
14000,31678.032787760778,11,989
14100,32491.731302584423,6,994
14200,33294.6851255854,8,992
14300,34023.45113725984,7,993
14400,34829.18350728583,6,994
14500,35782.63236979753,6,994
14600,36671.64713852025,5,995
14700,37549.36920938065,2,998
14800,38453.1852850075,1,999
14900,39393.034565396265,1,999
15000,40389.20317001745,1,999
15100,41335.01697582923,1,999
15200,42245.48248302376,1,999
15300,43221.86212713762,1,999
15400,44200.33582856685,1,999
15500,45143.64658453903,1,999
15600,46124.71657026363,1,999
15700,47205.939476673084,1,999
15800,48253.232242542246,1,999
15900,49311.466828889534,1,999
16000,50445.38189103976,1,999
16100,51521.435392231346,1,999
16200,52634.650724297266,1,999
16300,53811.79281078939,1,999
16400,54933.49004111889,1,999
16500,56096.13785743088,1,999
16600,57300.59079320608,1,999
16700,58378.45998715751,1,999
16800,59579.62135334175,1,999
16900,60785.88510670388,1,999
17000,62002.6444405115,1,999
17100,63196.451536003944,1,999
17200,64567.192386475144,1,999
17300,65878.51848782385,1,999
17400,67165.939630975,1,999
17500,68393.0181581152,1,999
17600,69813.78976074445,1,999
17700,71037.03114140836,1,999
17800,72323.5009685913,1,999
17900,73759.51990288883,1,999
18000,75080.43018466845,1,999
18100,76520.44110560317,1,999
18200,77992.44082002803,1,999
18300,79360.8936885024,1,999
18400,80687.98549536028,1,999
18500,82261.87725999705,1,999
18600,83709.08002134394,1,999
18700,85175.641078296,1,999
18800,86703.34884925187,1,999
18900,88282.38087543512,1,999
19000,89846.44842471139,1,999
19100,91211.08949898326,1,999
19200,92645.97570358028,1,999
19300,94276.46493141407,1,999
19400,95948.36361669055,1,999
19500,97464.67748499499,1,999
19600,99130.89537775132,1,999
19700,100716.35530226024,1,999
19800,102536.04524179306,1,999
19900,104128.85032603833,1,999
20000,105812.7282375225,1,999
20100,107573.47498221832,1,999
20200,109321.65964513476,1,999
20300,111003.12745989971,1,999
20400,112647.92951322407,1,999
20500,114299.42450165265,1,999
20600,116097.20737781333,1,999
20700,117850.77273161733,1,999
20800,119683.60453834706,1,999
20900,121440.2096416137,1,999
21000,123231.65472521303,1,999
21100,125179.78740841716,1,999
21200,127130.55573685085,1,999
21300,128937.67237082313,1,999
21400,130936.86150113957,1,999
21500,132841.03755317774,1,999
21600,134699.004824309,1,999
21700,136495.06459971433,1,999
21800,138350.93339214823,1,999
21900,140291.62990151497,1,999
22000,142202.97753537077,1,999
22100,144213.082483206,1,999
22200,146177.95197825055,1,999
22300,148210.36982494176,1,999
22400,150294.250920887,1,999
22500,152323.7074776776,1,999
22600,154380.40934648452,1,999
22700,156570.35793487373,1,999
22800,158741.53462324827,1,999
22900,160870.4601270874,1,999
23000,162904.7294596581,1,999
23100,164872.29753370944,1,999
23200,166978.06478264224,1,999
23300,168991.99432944637,1,999
23400,171215.42107136192,1,999
23500,173504.28451912812,1,999
23600,175784.8644434229,1,999
23700,177998.48290830821,1,999
23800,180276.57224947485,1,999
23900,182473.11261883826,1,999
24000,184743.8652030782,1,999
24100,187105.3861769135,1,999
24200,189421.5201778907,1,999
24300,191648.33288846878,1,999
24400,193929.48383289672,1,999
24500,195935.00468611432,1,999
24600,198237.09189515145,1,999
24700,200512.49197990823,1,999
24800,202800.13623751205,1,999
24900,205318.50777633357,1,999
25000,207839.76875568248,1,999
25100,210406.84177871473,1,999
25200,212925.6086170867,1,999
25300,215362.01553415222,1,999
25400,217678.82260911583,1,999
25500,219970.05923687335,1,999
25600,222509.5104730416,1,999
25700,225128.2331665061,1,999
25800,227464.98870029807,1,999
25900,229810.0737709942,1,999
26000,232363.20912128614,1,999
26100,234814.8248267684,1,999
26200,237414.32966452534,1,999
26300,240099.9294806696,1,999
26400,242870.4903398147,1,999
26500,245630.02471333178,1,999
26600,248339.21026189113,1,999
26700,250942.5814476299,1,999
26800,253535.92540124105,1,999
26900,256065.19021457707,1,999
27000,258653.8837165209,1,999
27100,261359.48913224856,1,999
27200,263785.2311571497,1,999
27300,266526.4265185366,1,999
27400,269298.61723482364,1,999
27500,272199.5701603329,1,999
27600,275173.64522022725,1,999
27700,278044.39317660365,1,999
27800,280747.59418313904,1,999
27900,283612.917974045,1,999
28000,286696.98731513164,1,999
28100,289498.8813029631,1,999
28200,292266.9484619371,1,999
28300,295031.5613365259,1,999
28400,297891.3120218954,1,999
28500,300766.6013630876,1,999
28600,303532.7933578655,1,999
28700,306255.5474795208,1,999
28800,309275.2758628342,1,999
28900,312500.4085456132,1,999
29000,315720.8003526584,1,999
29100,318960.42255243973,1,999
29200,321843.79306998383,1,999
29300,324882.8023452069,1,999
29400,327914.4335798308,1,999
29500,330874.79980204103,1,999
29600,333857.8930670539,1,999
29700,336987.1757827555,1,999
29800,339920.04108205915,1,999
29900,343164.20378917,1,999
30000,346233.2880062939,1,999
30100,349333.01406162593,1,999
30200,352321.91637518787,1,999
30300,355647.4674935918,1,999
30400,359278.78963011596,1,999
30500,362686.5554672738,1,999
30600,365819.1945935195,1,999
30700,369017.371523636,1,999
30800,372332.38473069534,1,999
30900,375336.4914298662,1,999
31000,378505.3189387121,1,999
31100,381843.17486994877,1,999
31200,385063.8787690749,1,999
31300,388382.33589126513,1,999
31400,391718.35128003894,1,999
31500,395066.9058886863,1,999
31600,398577.17390272865,1,999
31700,402159.9482038393,1,999
31800,405605.8714258796,1,999
31900,409128.77689151047,1,999
32000,412529.86888642824,1,999
32100,416212.42962278216,1,999
32200,419714.11841367866,1,999
32300,422744.16525059403,1,999
32400,426217.0731406063,1,999
32500,429610.50719867635,1,999
32600,432918.7576607922,1,999
32700,436546.2166723402,1,999
32800,440380.5944416688,1,999
32900,443939.2509872569,1,999
33000,447607.038472453,1,999
33100,451393.5729018666,1,999
33200,455114.5447492316,1,999
33300,458752.68885830796,1,999
33400,462311.77500724926,1,999
33500,465897.8201658849,1,999
33600,469466.5703733772,1,999
33700,473238.0347363696,1,999
33800,476784.6904169875,1,999
33900,480300.9368893502,1,999
34000,484019.5165069108,1,999
34100,487741.6949613726,1,999
34200,491533.1002707458,1,999
34300,495418.98494802404,1,999
34400,499207.1014222855,1,999
34500,503220.8632946279,1,999
34600,507208.21689606854,1,999
34700,511098.99630355433,1,999
34800,514871.70595080685,1,999
34900,518569.2558486488,1,999
35000,522530.34784757113,1,999
35100,526375.0364269913,1,999
35200,529928.0784384941,1,999
35300,533627.0058689504,1,999
35400,537539.003262966,1,999
35500,541618.4571990101,1,999
35600,545602.0118707469,1,999
35700,549746.8095305171,1,999
35800,553737.1768357372,1,999
