step,msd_global,n_round,n_elongated
0,0.0,1000,0
100,17.960520263428496,1000,0
200,17.625708111814024,1000,0
300,19.591976152944724,1000,0
400,19.015659727469018,1000,0
500,19.11672435411986,1000,0
600,21.09948226272933,1000,0
700,19.87866312944256,1000,0
800,19.940332691706526,1000,0
900,19.55331313917241,1000,0
1000,19.598855788220998,1000,0
1100,20.15562470997805,1000,0
1200,19.62563782552679,1000,0
1300,20.173741168789835,1000,0
1400,20.181779168727022,1000,0
1500,20.807151862191965,1000,0
1600,20.822141803540756,1000,0
1700,20.844378171015407,1000,0
1800,20.85134518736884,1000,0
1900,20.851124584200054,1000,0
2000,20.861515458315896,1000,0
2100,20.864117452189515,1000,0
2200,20.87504160049142,1000,0
2300,20.882400960737897,1000,0
2400,20.89581632349045,1000,0
2500,21.53826332065277,1000,0
2600,21.54958541169056,1000,0
2700,21.00050119300141,1000,0
2800,21.65745945161299,1000,0
2900,20.36943658539054,1000,0
3000,21.676835291036358,1000,0
3100,21.676200439988907,1000,0
3200,21.66958593507505,1000,0
3300,21.678675255022423,1000,0
3400,21.68755665377989,1000,0
3500,21.689948751861145,1000,0
3600,21.69497580951347,1000,0
3700,21.695020419289076,1000,0
3800,21.69779390281169,1000,0
3900,21.725445846744318,1000,0
4000,21.74249325124316,1000,0
4100,22.421875317983744,1000,0
4200,22.433159082707533,1000,0
4300,23.089975021851995,1000,0
4400,22.45517994762961,1000,0
4500,23.106420864740617,1000,0
4600,22.473985218907,1000,0
4700,23.118789305106446,1000,0
4800,23.086463199371348,1000,0
4900,22.45718618135098,1000,0
5000,22.454360152186062,1000,0
5100,21.81609318742644,1000,0
5200,21.803465631030516,1000,0
5300,22.389757123884635,1000,0
5400,21.790903546667767,1000,0
5500,22.387172531160868,1000,0
5600,23.04260359882959,1000,0
5700,22.390412465966165,1000,0
5800,22.393480903598736,1000,0
5900,22.37940449220998,1000,0
6000,23.048188718732824,1000,0
6100,22.399801117013887,1000,0
6200,22.402344548293957,1000,0
6300,22.39685354344055,1000,0
6400,22.402505154946326,1000,0
6500,22.387218409936317,1000,0
6600,22.38683098422372,1000,0
6700,22.403137342464692,1000,0
6800,22.393520698140012,1000,0
6900,22.39925694037418,1000,0
7000,22.398341782377567,1000,0
7100,22.41072159781604,1000,0
7200,23.07885349756871,1000,0
7300,23.07170069447768,1000,0
7400,22.425627477508026,1000,0
7500,23.073355234411316,1000,0
7600,23.083356258934312,1000,0
7700,23.082326073298884,1000,0
7800,23.10093412122793,1000,0
7900,23.75555663079065,1000,0
8000,23.080469603330368,1000,0
8100,22.425001089224263,1000,0
8200,22.420714186043732,1000,0
8300,22.41055320632935,1000,0
8400,22.433548533505633,1000,0
8500,22.42067822811732,1000,0
8600,22.42119688765652,1000,0
8700,22.424354161377856,1000,0
8800,22.420995987525274,1000,0
8900,22.42010378577372,1000,0
9000,22.421159239485004,1000,0
9100,22.420062698836105,1000,0
9200,22.419587754605693,1000,0
9300,22.413176215725038,1000,0
9400,22.424398385317136,1000,0
9500,22.42253191424414,1000,0
9600,22.41575813618592,1000,0
9700,22.424224586427204,1000,0
9800,22.428829295611088,1000,0
9900,22.403768237296013,1000,0
10000,22.40016845891171,1000,0
10100,22.3965423652877,1000,0
10200,22.394276493497724,1000,0
10300,22.38359509249777,1000,0
10400,22.37736564879337,1000,0
10500,22.374620044624592,1000,0
10600,22.37711194540703,1000,0
10700,22.357308383778253,1000,0
10800,22.36481457382749,1000,0
10900,22.355131379664478,1000,0
11000,22.366585871967,1000,0
11100,22.37099646324064,1000,0
11200,22.361648765754282,1000,0
11300,22.354633422453094,1000,0
11400,22.359861843665435,1000,0
11500,22.348260864138958,1000,0
11600,22.359553427709223,1000,0
11700,22.36028468798994,1000,0
11800,22.36592734091265,1000,0
11900,22.36320517151278,1000,0
12000,22.351202463327866,1000,0
12100,22.347658660344113,1000,0
12200,22.33925872507717,1000,0
12300,21.763753362241918,1000,0
12400,21.730516999163203,1000,0
12500,22.34075481095349,1000,0
12600,22.370709011301937,1000,0
12700,22.3539960044376,1000,0
12800,22.34651918913256,1000,0
12900,22.350243144662386,1000,0
13000,22.35025403798365,1000,0
13100,22.351678244400567,1000,0
13200,22.342631222407018,1000,0
13300,22.353354927209764,1000,0
13400,22.347908204944666,1000,0
13500,22.36741036463495,1000,0
13600,22.367619585148635,1000,0
13700,22.37202244581654,1000,0
13800,22.354545935451494,1000,0
13900,22.366750559520657,1000,0
14000,22.35523882072832,1000,0
14100,22.343005879995275,1000,0
14200,22.351350962624167,1000,0
14300,22.352264314952635,1000,0
14400,22.368748410782132,1000,0
14500,22.361157365765955,1000,0
14600,22.354919473386822,1000,0
14700,22.35726415380116,1000,0
14800,22.354622787190173,1000,0
14900,21.740234074693007,1000,0
15000,22.373851846546785,1000,0
15100,21.768496608935003,1000,0
15200,22.35538365611975,1000,0
15300,22.368154796366507,1000,0
15400,22.36673443466046,1000,0
15500,22.365705945207402,1000,0
15600,22.363546880215072,1000,0
15700,21.77249509326442,1000,0
15800,22.346847506279307,1000,0
15900,22.34663106624926,1000,0
16000,22.359891361275377,1000,0
16100,22.350738917826973,1000,0
16200,22.34536963587637,1000,0
16300,22.3476410955843,1000,0
16400,22.361136255447004,1000,0
16500,22.34487821029201,1000,0
16600,22.353908550981636,1000,0
16700,22.361139674395737,1000,0
