step,msd_global,n_round,n_elongated
0,0.0,1000,0
100,18.56684526980281,1000,0
200,18.13790873873345,998,2
300,18.93949505217778,995,5
400,20.52219377960673,992,8
500,22.952408426891143,988,12
600,23.657785461372665,983,17
700,24.661653791409694,976,24
800,25.471914121528943,971,29
900,27.604385341830056,963,37
1000,30.875554568784864,957,43
1100,34.26918378256897,947,53
1200,36.39178956251707,936,64
1300,42.01613383472887,930,70
1400,50.28670477569059,921,79
1500,56.34522086011752,908,92
1600,59.177822876383566,898,102
1700,66.44633178213407,889,111
1800,74.91102377862548,878,122
1900,85.63773063377303,869,131
2000,96.8200840947514,857,143
2100,105.26980070125562,846,154
2200,114.67943561249685,840,160
2300,126.44781367046448,832,168
2400,138.53567116926888,819,181
2500,152.14591043276116,819,181
2600,165.64991294173495,816,184
2700,184.88724639789254,811,189
2800,192.4735504461395,802,198
2900,201.55588508621008,795,205
3000,214.72906651012596,782,218
3100,234.14539701001544,777,223
3200,253.01155742985108,773,227
3300,269.15740245689256,776,224
3400,293.5190474889772,778,222
3500,316.5119337271602,791,209
3600,332.0813291065876,798,202
3700,345.6886041687671,796,204
3800,360.32493596268296,793,207
3900,373.4235611491615,797,203
4000,394.45658028813824,791,209
4100,422.51945690209095,785,215
4200,436.3031443682181,783,217
4300,457.6206194710265,774,226
4400,477.4174366655374,779,221
4500,506.8406792465149,771,229
4600,534.6520781736585,772,228
4700,561.4145797629595,765,235
4800,574.0267186855694,755,245
4900,598.9179515913943,747,253
5000,612.5575081596548,746,254
5100,631.1791631683491,752,248
5200,649.4953670571914,748,252
5300,685.9579031044043,736,264
5400,710.7315995417055,722,278
5500,730.170304410813,700,300
5600,766.6843915505405,697,303
5700,808.6772550026029,706,294
5800,849.973810842024,710,290
5900,899.4229704893203,701,299
6000,952.138822137778,704,296
6100,983.7329627117376,696,304
6200,1000.1362746948918,695,305
6300,1005.6301651109948,691,309
6400,1025.7296594427596,688,312
6500,1037.1936137367,680,320
6600,1057.660387477723,689,311
6700,1087.1167554250055,683,317
6800,1124.709919497744,669,331
6900,1162.9386723347432,662,338
7000,1215.175295985241,648,352
7100,1269.3460203680863,645,355
7200,1317.818312920866,635,365
7300,1368.1944618752707,642,358
7400,1428.6961939408252,638,362
7500,1467.3384540310233,626,374
7600,1529.4557956739384,619,381
7700,1591.548099560264,607,393
7800,1620.6699060247186,594,406
7900,1647.9148000039738,578,422
8000,1630.3162805299373,569,431
8100,1644.455112545465,570,430
8200,1681.1697978229993,561,439
8300,1746.2201831562254,556,444
8400,1805.8510807764308,565,435
8500,1881.9985868960996,570,430
8600,1972.3691169795813,564,436
8700,2078.9566344990903,564,436
8800,2187.540349417166,568,432
8900,2284.6445186143756,576,424
9000,2380.4106956226083,564,436
9100,2453.3236516052157,552,448
9200,2550.4028820000626,549,451
9300,2616.9877941523573,536,464
9400,2668.8408020513302,527,473
9500,2745.577707275889,510,490
9600,2828.8402086634505,511,489
9700,2957.0759419476894,512,488
9800,3047.802111040514,509,491
9900,3173.149044579014,512,488
10000,3297.0077221894207,507,493
10100,3431.8927745138835,495,505
10200,3589.536880246327,486,514
10300,3750.723363920083,484,516
10400,3931.7520537098853,490,510
10500,4135.287032211592,477,523
10600,4317.6549980741365,477,523
10700,4475.488747856169,475,525
10800,4629.568121697708,468,532
10900,4767.520600109064,467,533
11000,4918.864381748569,460,540
11100,5068.574576250896,457,543
11200,5225.927789932664,457,543
11300,5404.797085069399,449,551
11400,5583.175882902408,446,554
11500,5733.5188517130855,443,557
11600,5926.8734071391955,443,557
11700,6144.948839456198,435,565
11800,6413.958841541237,426,574
11900,6682.692909525079,418,582
12000,6955.722822064293,417,583
12100,7247.333373658187,411,589
12200,7521.069816089265,403,597
12300,7785.600225093609,396,604
12400,8020.959611623336,393,607
12500,8291.605630833395,382,618
12600,8505.395067009173,370,630
12700,8743.03610523548,363,637
12800,8958.056868825264,357,643
12900,9231.40564820623,347,653
13000,9490.834927148386,335,665
13100,9781.340776560754,321,679
13200,10090.69164783091,314,686
13300,10425.417559802278,300,700
13400,10794.291152683409,288,712
13500,11194.041694932916,281,719
13600,11598.144944137794,273,727
13700,11970.679842067368,265,735
13800,12349.765141499942,263,737
13900,12700.90619165737,261,739
