step,nematic,polar,nematic_2,polar_2,fraction_elongated
100,0.0,0.0,0.0,0.0,0.0
200,0.10046564617173816,0.07162237110722271,0.00027686258468695,0.00016148948442888672,0.0003125
300,0.09252921790828511,0.09332529644808546,0.00021386687163313592,0.0002170511857923391,0.00028125000000000003
400,0.08789691274234707,0.08341356853124088,0.0002265876509693828,0.00020865427412496092,0.00025
500,0.0838497472049356,0.08691961281049343,0.00021039898881974065,0.00022267845124196873,0.00025
600,0.08729263785846338,0.08522757791804692,0.00022417055143385313,0.00021591031167218593,0.00025
700,0.08737997200142389,0.08517929972236718,0.00022451988800569375,0.0002157171988894672,0.00025
800,0.0849819598027815,0.08636534349992062,0.00021492783921112343,0.0002204613739996797,0.00025
900,0.08288604717006831,0.08733018587719696,0.00020654418868027187,0.00022432074350878437,0.00025
1000,0.06804299652119325,0.07131378151467319,0.00017842198608477032,0.00019150512605869063,0.00021875
1100,0.05038628326541502,0.0565931996528537,0.0001390451330616578,0.00016387279861141248,0.0001875
1200,0.05051533380858025,0.056542411751874855,0.0001395613352343203,0.00016366964700749686,0.0001875
1300,0.056105054948482565,0.053940900121931805,0.00016192021979392812,0.000153263600487725,0.0001875
1400,0.058055332358795286,0.051952464333978834,0.0001697213294351797,0.00014530985733591405,0.0001875
1500,0.05952424322517746,0.05168577177510252,0.0001755969729007078,0.0001442430871004078,0.0001875
1600,0.05850025956607217,0.052460312651755804,0.00017150103826428593,0.0001473412506070219,0.0001875
1700,0.0554676269771846,0.05428462663353892,0.0001593705079087375,0.00015463850653415467,0.0001875
1800,0.055322024227284584,0.05423567849658435,0.00015878809690913592,0.00015444271398633592,0.0001875
1900,0.055751341452955266,0.054032149773552335,0.00016050536581181877,0.00015362859909420624,0.0001875
2000,0.053675861133566816,0.05505355685335282,0.00015220344453426563,0.0001577142274134078,0.0001875
2100,0.062499588759629035,0.06249989718956902,0.00015624835503851405,0.00015624958875827186,0.00015625
2200,0.062492827316482195,0.062498206726213965,0.00015622130926592811,0.0001562428269048547,0.00015625
2300,0.06247346835056562,0.0624933656791866,0.00015614387340226094,0.0001562234627167453,0.00015625
2400,0.04685452119130973,0.046869879458789274,0.00012491808476523748,0.00012497951783515626,0.000125
2500,0.04670710565452091,0.046832969884651146,0.00012432842261808283,0.00012483187953860313,0.000125
2600,0.04683821036871551,0.046865799883630356,0.00012485284147485939,0.00012496319953451875,0.000125
2700,0.0467509781591526,0.04684396371575808,0.0001245039126366094,0.00012487585486303126,0.000125
2800,0.04681401244784974,0.04685974566573159,0.0001247560497913953,0.000124938982662925,0.000125
2900,0.0466769950212065,0.046825420093954954,0.000124207980084825,0.00012480168037581874,0.000125
3000,0.03117734171884494,0.031231824858967187,9.345936687537811e-05,9.367729943586719e-05,9.375e-05
3100,0.031104040673208593,0.03121346746025542,9.316616269283281e-05,9.360386984102032e-05,9.375e-05
3200,0.030219370613993227,0.030990182489050434,8.962748245597188e-05,9.271072995620156e-05,9.375e-05
3300,0.015625,0.015625,3.125e-05,3.125e-05,3.125e-05
3400,0.015625,0.015625,3.1249999999998435e-05,3.125e-05,3.125e-05
3500,0.015625,0.015625,3.125e-05,3.125e-05,3.125e-05
3600,0.015625,0.015625,3.125e-05,3.125e-05,3.125e-05
3700,0.015625,0.015625,3.125e-05,3.125e-05,3.125e-05
3800,0.015625,0.015625,3.125e-05,3.125e-05,3.125e-05
3900,0.015625,0.015625,3.125e-05,3.125e-05,3.125e-05
4000,0.015625,0.015625,3.1249999999998435e-05,3.125e-05,3.125e-05
4100,0.015625,0.015625,3.125e-05,3.125e-05,3.125e-05
4200,0.015625,0.015625,3.125e-05,3.125e-05,3.125e-05
4300,0.0,0.0,0.0,0.0,0.0
4400,0.0,0.0,0.0,0.0,0.0
4500,0.0,0.0,0.0,0.0,0.0
4600,0.0,0.0,0.0,0.0,0.0
4700,0.0,0.0,0.0,0.0,0.0
4800,0.0,0.0,0.0,0.0,0.0
4900,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0
5100,0.0,0.0,0.0,0.0,0.0
5200,0.0,0.0,0.0,0.0,0.0
5300,0.0,0.0,0.0,0.0,0.0
5400,0.0,0.0,0.0,0.0,0.0
5500,0.0,0.0,0.0,0.0,0.0
5600,0.0,0.0,0.0,0.0,0.0
5700,0.0,0.0,0.0,0.0,0.0
5800,0.0,0.0,0.0,0.0,0.0
5900,0.0,0.0,0.0,0.0,0.0
6000,0.0,0.0,0.0,0.0,0.0
6100,0.0,0.0,0.0,0.0,0.0
6200,0.0,0.0,0.0,0.0,0.0
6300,0.0,0.0,0.0,0.0,0.0
6400,0.0,0.0,0.0,0.0,0.0
6500,0.0,0.0,0.0,0.0,0.0
6600,0.0,0.0,0.0,0.0,0.0
6700,0.0,0.0,0.0,0.0,0.0
6800,0.0,0.0,0.0,0.0,0.0
6900,0.0,0.0,0.0,0.0,0.0
7000,0.0,0.0,0.0,0.0,0.0
7100,0.0,0.0,0.0,0.0,0.0
7200,0.0,0.0,0.0,0.0,0.0
7300,0.0,0.0,0.0,0.0,0.0
7400,0.0,0.0,0.0,0.0,0.0
7500,0.0,0.0,0.0,0.0,0.0
7600,0.0,0.0,0.0,0.0,0.0
7700,0.0,0.0,0.0,0.0,0.0
7800,0.0,0.0,0.0,0.0,0.0
7900,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0
8100,0.0,0.0,0.0,0.0,0.0
8200,0.0,0.0,0.0,0.0,0.0
8300,0.0,0.0,0.0,0.0,0.0
8400,0.0,0.0,0.0,0.0,0.0
8500,0.0,0.0,0.0,0.0,0.0
8600,0.0,0.0,0.0,0.0,0.0
8700,0.0,0.0,0.0,0.0,0.0
8800,0.0,0.0,0.0,0.0,0.0
8900,0.0,0.0,0.0,0.0,0.0
9000,0.0,0.0,0.0,0.0,0.0
9100,0.0,0.0,0.0,0.0,0.0
9200,0.0,0.0,0.0,0.0,0.0
9300,0.0,0.0,0.0,0.0,0.0
9400,0.0,0.0,0.0,0.0,0.0
9500,0.0,0.0,0.0,0.0,0.0
9600,0.0,0.0,0.0,0.0,0.0
9700,0.0,0.0,0.0,0.0,0.0
9800,0.0,0.0,0.0,0.0,0.0
9900,0.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,0.0
10100,0.0,0.0,0.0,0.0,0.0
10200,0.0,0.0,0.0,0.0,0.0
10300,0.0,0.0,0.0,0.0,0.0
10400,0.0,0.0,0.0,0.0,0.0
10500,0.0,0.0,0.0,0.0,0.0
10600,0.0,0.0,0.0,0.0,0.0
10700,0.0,0.0,0.0,0.0,0.0
10800,0.0,0.0,0.0,0.0,0.0
10900,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0
11100,0.0,0.0,0.0,0.0,0.0
11200,0.0,0.0,0.0,0.0,0.0
11300,0.0,0.0,0.0,0.0,0.0
11400,0.0,0.0,0.0,0.0,0.0
11500,0.0,0.0,0.0,0.0,0.0
11600,0.0,0.0,0.0,0.0,0.0
11700,0.0,0.0,0.0,0.0,0.0
11800,0.0,0.0,0.0,0.0,0.0
11900,0.0,0.0,0.0,0.0,0.0
12000,0.0,0.0,0.0,0.0,0.0
12100,0.0,0.0,0.0,0.0,0.0
12200,0.0,0.0,0.0,0.0,0.0
12300,0.0,0.0,0.0,0.0,0.0
12400,0.0,0.0,0.0,0.0,0.0
12500,0.0,0.0,0.0,0.0,0.0
12600,0.0,0.0,0.0,0.0,0.0
12700,0.0,0.0,0.0,0.0,0.0
12800,0.0,0.0,0.0,0.0,0.0
12900,0.0,0.0,0.0,0.0,0.0
13000,0.0,0.0,0.0,0.0,0.0
13100,0.0,0.0,0.0,0.0,0.0
13200,0.0,0.0,0.0,0.0,0.0
13300,0.0,0.0,0.0,0.0,0.0
13400,0.0,0.0,0.0,0.0,0.0
13500,0.0,0.0,0.0,0.0,0.0
13600,0.0,0.0,0.0,0.0,0.0
13700,0.0,0.0,0.0,0.0,0.0
13800,0.0,0.0,0.0,0.0,0.0
13900,0.0,0.0,0.0,0.0,0.0
14000,0.0,0.0,0.0,0.0,0.0
14100,0.0,0.0,0.0,0.0,0.0
14200,0.0,0.0,0.0,0.0,0.0
14300,0.0,0.0,0.0,0.0,0.0
14400,0.0,0.0,0.0,0.0,0.0
14500,0.0,0.0,0.0,0.0,0.0
14600,0.0,0.0,0.0,0.0,0.0
14700,0.0,0.0,0.0,0.0,0.0
14800,0.0,0.0,0.0,0.0,0.0
14900,0.0,0.0,0.0,0.0,0.0
15000,0.0,0.0,0.0,0.0,0.0
15100,0.0,0.0,0.0,0.0,0.0
15200,0.0,0.0,0.0,0.0,0.0
15300,0.0,0.0,0.0,0.0,0.0
15400,0.0,0.0,0.0,0.0,0.0
15500,0.0,0.0,0.0,0.0,0.0
15600,0.0,0.0,0.0,0.0,0.0
15700,0.0,0.0,0.0,0.0,0.0
15800,0.0,0.0,0.0,0.0,0.0
15900,0.0,0.0,0.0,0.0,0.0
16000,0.0,0.0,0.0,0.0,0.0
16100,0.0,0.0,0.0,0.0,0.0
16200,0.0,0.0,0.0,0.0,0.0
16300,0.0,0.0,0.0,0.0,0.0
16400,0.0,0.0,0.0,0.0,0.0
16500,0.0,0.0,0.0,0.0,0.0
16600,0.0,0.0,0.0,0.0,0.0
16700,0.0,0.0,0.0,0.0,0.0
16800,0.0,0.0,0.0,0.0,0.0
16900,0.0,0.0,0.0,0.0,0.0
17000,0.0,0.0,0.0,0.0,0.0
17100,0.0,0.0,0.0,0.0,0.0
17200,0.0,0.0,0.0,0.0,0.0
17300,0.0,0.0,0.0,0.0,0.0
17400,0.0,0.0,0.0,0.0,0.0
17500,0.0,0.0,0.0,0.0,0.0
17600,0.0,0.0,0.0,0.0,0.0
17700,0.0,0.0,0.0,0.0,0.0
17800,0.0,0.0,0.0,0.0,0.0
17900,0.0,0.0,0.0,0.0,0.0
18000,0.0,0.0,0.0,0.0,0.0
18100,0.0,0.0,0.0,0.0,0.0
18200,0.0,0.0,0.0,0.0,0.0
18300,0.0,0.0,0.0,0.0,0.0
18400,0.0,0.0,0.0,0.0,0.0
18500,0.0,0.0,0.0,0.0,0.0
18600,0.0,0.0,0.0,0.0,0.0
18700,0.0,0.0,0.0,0.0,0.0
18800,0.0,0.0,0.0,0.0,0.0
18900,0.0,0.0,0.0,0.0,0.0
19000,0.0,0.0,0.0,0.0,0.0
19100,0.0,0.0,0.0,0.0,0.0
19200,0.0,0.0,0.0,0.0,0.0
19300,0.0,0.0,0.0,0.0,0.0
19400,0.0,0.0,0.0,0.0,0.0
19500,0.0,0.0,0.0,0.0,0.0
19600,0.0,0.0,0.0,0.0,0.0
19700,0.0,0.0,0.0,0.0,0.0
19800,0.0,0.0,0.0,0.0,0.0
19900,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,0.0
20100,0.0,0.0,0.0,0.0,0.0
20200,0.0,0.0,0.0,0.0,0.0
20300,0.0,0.0,0.0,0.0,0.0
20400,0.0,0.0,0.0,0.0,0.0
20500,0.0,0.0,0.0,0.0,0.0
20600,0.0,0.0,0.0,0.0,0.0
20700,0.0,0.0,0.0,0.0,0.0
20800,0.0,0.0,0.0,0.0,0.0
